condition,corpus,method,score,median_mse,oracle_mean_error_mse,coverage80,crossing,exploratory_intercept,exploratory_self_gain,exploratory_u_gain,exploratory_v_gain,val_score,lr,best_step,wall_seconds,path
Q01,2,TIME,0.5280971767773374,0.9528637244527534,0.608052086436031,0.8033447265625,0.0,0.0020749795869009304,0.14289987195410073,0.0027351938262167377,-0.0024687603763040022,0.5279963390488656,3e-05,0,37.85178380000434,runs/peft_shift_mechanism_v1/trials/Q01_c2/TIME/lr_3e-05
Q01,2,GROUP,0.5280971767773374,0.9528637244527534,0.608052086436031,0.8033447265625,0.0,0.0020749795869009304,0.14289987195410073,0.0027351938262167377,-0.0024687603763040022,0.5279963390488656,3e-05,0,38.84169549999933,runs/peft_shift_mechanism_v1/trials/Q01_c2/GROUP/lr_3e-05
Q01,2,RAW,0.3215890973031802,0.3544376978907021,0.0029383594246990535,0.7974853515625,0.0,-0.006020636363902248,1.0144374995260035,0.9957081730615578,1.0965048467054512,0.32789115055866563,,,0.05616490000102203,runs/peft_shift_mechanism_v1/raw/Q01_c2/RAW
Q01,2,F0_RAW,0.341552293219993,0.40132785568645973,0.04554306616505465,0.7847900390625,0.0,-0.020633759213917895,1.0521595603863931,1.0000627015143322,1.1044353743882265,0.3489112303192468,,,0.056756900004984345,runs/peft_shift_mechanism_v1/raw/Q01_c2/F0_RAW
Q01,2,ORACLE,0.3195275790665916,0.3496930497623081,0.0,0.8089599609375,0.0,2.1824887766362842e-11,1.0000000003330327,1.0000000012299552,1.000000001356978,,,,,runs\peft_shift_mechanism_v1\data\Q01_c2.npz
Q11,0,F0,0.5247723107845341,0.9401954198141864,0.6033799641112456,0.798095703125,0.0,0.002745705477489126,0.1660426697881606,0.0009734719304351769,-0.00692750689408464,0.530167893969807,0.001,0,9.409705099998973,runs/peft_shift_mechanism_v1/trials/Q11_c0/F0/lr_1e-03
Q11,0,H_LIN,0.5247723107845341,0.9401954198141864,0.6033799641112456,0.798095703125,0.0,0.002745705477489126,0.1660426697881606,0.0009734719304351769,-0.00692750689408464,0.530167893969807,0.0003,0,6.904777199997625,runs/peft_shift_mechanism_v1/trials/Q11_c0/H_LIN/lr_3e-04
Q11,0,H_MLP,0.5247723107845341,0.9401954198141864,0.6033799641112456,0.798095703125,0.0,0.002745705477489126,0.1660426697881606,0.0009734719304351769,-0.00692750689408464,0.530167893969807,0.0003,0,7.114148400003614,runs/peft_shift_mechanism_v1/trials/Q11_c0/H_MLP/lr_3e-04
Q11,0,OFF_LORA,0.48753156327880454,0.8095048167566313,0.4635018649473064,0.755859375,0.0,-0.008234287676944762,0.9582722381237614,0.013387760113073216,-0.0010080215191913267,0.4882849927606274,3e-05,80,46.31155890000082,runs/peft_shift_mechanism_v1/trials/Q11_c0/OFF_LORA/lr_3e-05
Q11,0,JOINT,0.5247723107845341,0.9401954198141864,0.6033799641112456,0.798095703125,0.0,0.002745705477489126,0.1660426697881606,0.0009734719304351769,-0.00692750689408464,0.530167893969807,3e-05,0,47.192661200002476,runs/peft_shift_mechanism_v1/trials/Q11_c0/JOINT/lr_3e-05
Q11,0,LP,0.5247723107845341,0.9401954198141864,0.6033799641112456,0.798095703125,0.0,0.002745705477489126,0.1660426697881606,0.0009734719304351769,-0.00692750689408464,0.530167893969807,3e-05,0,40.70981290000054,runs/peft_shift_mechanism_v1/trials/Q11_c0/LP/lr_3e-05
Q11,0,TIME,0.5247723107845341,0.9401954198141864,0.6033799641112456,0.798095703125,0.0,0.002745705477489126,0.1660426697881606,0.0009734719304351769,-0.00692750689408464,0.530167893969807,3e-05,0,37.67047499999899,runs/peft_shift_mechanism_v1/trials/Q11_c0/TIME/lr_3e-05
Q11,0,GROUP,0.5247723107845341,0.9401954198141864,0.6033799641112456,0.798095703125,0.0,0.002745705477489126,0.1660426697881606,0.0009734719304351769,-0.00692750689408464,0.530167893969807,3e-05,0,37.65592180000385,runs/peft_shift_mechanism_v1/trials/Q11_c0/GROUP/lr_3e-05
Q11,0,RAW,0.3206262683193759,0.3521645395648565,0.0026610989287068386,0.8013916015625,0.0,-0.02721808353455545,0.999062859649478,0.9546693368530939,0.9865828327183503,0.3272480301881995,,,0.057761299998674076,runs/peft_shift_mechanism_v1/raw/Q11_c0/RAW
Q11,0,F0_RAW,0.340517196387508,0.3994972824872357,0.047737291797329426,0.8026123046875,0.0,-0.03875649108744983,1.0111910220703917,0.9402375612761824,0.9906758452201303,0.34982699118531263,,,0.05756470000051195,runs/peft_shift_mechanism_v1/raw/Q11_c0/F0_RAW
Q11,0,ORACLE,0.3195275787334612,0.3496930487573816,0.0,0.8089599609375,0.0,-5.319785157964534e-10,0.9999999995783786,1.0000000003446983,0.9999999997452711,,,,,runs\peft_shift_mechanism_v1\data\Q11_c0.npz
Q11,1,F0,0.5247723107845341,0.9401954198141864,0.6033799641112456,0.798095703125,0.0,0.002745705477489126,0.1660426697881606,0.0009734719304351769,-0.00692750689408464,0.530167893969807,0.001,0,9.24565530000109,runs/peft_shift_mechanism_v1/trials/Q11_c1/F0/lr_1e-03
Q11,1,H_LIN,0.5247723107845341,0.9401954198141864,0.6033799641112456,0.798095703125,0.0,0.002745705477489126,0.1660426697881606,0.0009734719304351769,-0.00692750689408464,0.530167893969807,0.0003,0,6.728035000000091,runs/peft_shift_mechanism_v1/trials/Q11_c1/H_LIN/lr_3e-04
Q11,1,H_MLP,0.5247723107845341,0.9401954198141864,0.6033799641112456,0.798095703125,0.0,0.002745705477489126,0.1660426697881606,0.0009734719304351769,-0.00692750689408464,0.530167893969807,0.0003,0,7.047196999999869,runs/peft_shift_mechanism_v1/trials/Q11_c1/H_MLP/lr_3e-04
Q11,1,OFF_LORA,0.48748767189483383,0.809910592593805,0.46485804310096923,0.765869140625,0.0,0.004476263813267422,1.03003749130989,0.007291711741190504,-0.007256605679216266,0.4840054279114996,3e-05,80,46.79282289999537,runs/peft_shift_mechanism_v1/trials/Q11_c1/OFF_LORA/lr_3e-05
Q11,1,JOINT,0.5247723107845341,0.9401954198141864,0.6033799641112456,0.798095703125,0.0,0.002745705477489126,0.1660426697881606,0.0009734719304351769,-0.00692750689408464,0.530167893969807,3e-05,0,46.4769099000041,runs/peft_shift_mechanism_v1/trials/Q11_c1/JOINT/lr_3e-05
Q11,1,LP,0.5247723107845341,0.9401954198141864,0.6033799641112456,0.798095703125,0.0,0.002745705477489126,0.1660426697881606,0.0009734719304351769,-0.00692750689408464,0.530167893969807,3e-05,0,40.332766500003345,runs/peft_shift_mechanism_v1/trials/Q11_c1/LP/lr_3e-05
Q11,1,TIME,0.5247723107845341,0.9401954198141864,0.6033799641112456,0.798095703125,0.0,0.002745705477489126,0.1660426697881606,0.0009734719304351769,-0.00692750689408464,0.530167893969807,3e-05,0,37.77072789999511,runs/peft_shift_mechanism_v1/trials/Q11_c1/TIME/lr_3e-05
Q11,1,GROUP,0.5247723107845341,0.9401954198141864,0.6033799641112456,0.798095703125,0.0,0.002745705477489126,0.1660426697881606,0.0009734719304351769,-0.00692750689408464,0.530167893969807,3e-05,0,37.597935699996015,runs/peft_shift_mechanism_v1/trials/Q11_c1/GROUP/lr_3e-05
Q11,1,RAW,0.32035310584218296,0.3515461619831394,0.0013899402847914147,0.8017578125,0.0,0.006092819786505228,0.9986769685046268,1.0241260670301844,0.9972732195888028,0.3253497441857296,,,0.059453199995914474,runs/peft_shift_mechanism_v1/raw/Q11_c1/RAW
Q11,1,F0_RAW,0.3395143376302403,0.39757660712947274,0.04539531048162304,0.810302734375,0.0,0.021274369528150143,1.0099427453517402,1.0277224649687182,0.9778027722360505,0.34728631942368726,,,0.05938420000165934,runs/peft_shift_mechanism_v1/raw/Q11_c1/F0_RAW
Q11,1,ORACLE,0.3195275787334612,0.3496930487573816,0.0,0.8089599609375,0.0,-5.319785157964534e-10,0.9999999995783786,1.0000000003446983,0.9999999997452711,,,,,runs\peft_shift_mechanism_v1\data\Q11_c1.npz
Q11,2,F0,0.5247723107845341,0.9401954198141864,0.6033799641112456,0.798095703125,0.0,0.002745705477489126,0.1660426697881606,0.0009734719304351769,-0.00692750689408464,0.530167893969807,0.001,0,9.465177000005497,runs/peft_shift_mechanism_v1/trials/Q11_c2/F0/lr_1e-03
Q11,2,H_LIN,0.5247723107845341,0.9401954198141864,0.6033799641112456,0.798095703125,0.0,0.002745705477489126,0.1660426697881606,0.0009734719304351769,-0.00692750689408464,0.530167893969807,0.0003,0,6.799366500003089,runs/peft_shift_mechanism_v1/trials/Q11_c2/H_LIN/lr_3e-04
Q11,2,H_MLP,0.5247723107845341,0.9401954198141864,0.6033799641112456,0.798095703125,0.0,0.002745705477489126,0.1660426697881606,0.0009734719304351769,-0.00692750689408464,0.530167893969807,0.0003,0,7.011884300001839,runs/peft_shift_mechanism_v1/trials/Q11_c2/H_MLP/lr_3e-04
Q11,2,OFF_LORA,0.48516164480290375,0.8030260521667818,0.4598245971993251,0.7681884765625,0.0,0.011025179775497026,1.0976666729587246,0.010423100898476978,-0.0012878554684261356,0.4797593543527814,3e-05,120,46.88197509999736,runs/peft_shift_mechanism_v1/trials/Q11_c2/OFF_LORA/lr_3e-05
Q11,2,JOINT,0.5247723107845341,0.9401954198141864,0.6033799641112456,0.798095703125,0.0,0.002745705477489126,0.1660426697881606,0.0009734719304351769,-0.00692750689408464,0.530167893969807,3e-05,0,47.94346599999699,runs/peft_shift_mechanism_v1/trials/Q11_c2/JOINT/lr_3e-05
Q11,2,LP,0.5247723107845341,0.9401954198141864,0.6033799641112456,0.798095703125,0.0,0.002745705477489126,0.1660426697881606,0.0009734719304351769,-0.00692750689408464,0.530167893969807,3e-05,0,40.0707878999965,runs/peft_shift_mechanism_v1/trials/Q11_c2/LP/lr_3e-05
Q11,2,TIME,0.5247723107845341,0.9401954198141864,0.6033799641112456,0.798095703125,0.0,0.002745705477489126,0.1660426697881606,0.0009734719304351769,-0.00692750689408464,0.530167893969807,3e-05,0,37.693392699999094,runs/peft_shift_mechanism_v1/trials/Q11_c2/TIME/lr_3e-05
Q11,2,GROUP,0.5247723107845341,0.9401954198141864,0.6033799641112456,0.798095703125,0.0,0.002745705477489126,0.1660426697881606,0.0009734719304351769,-0.00692750689408464,0.530167893969807,3e-05,0,37.61605060000147,runs/peft_shift_mechanism_v1/trials/Q11_c2/GROUP/lr_3e-05
Q11,2,RAW,0.32168812096479693,0.35460333093653684,0.003166500505193235,0.794189453125,0.0,0.0013166947147204306,1.054849341759183,0.9951905677584483,1.0982221526928369,0.32802714657365606,,,0.055999800002609845,runs/peft_shift_mechanism_v1/raw/Q11_c2/RAW
Q11,2,F0_RAW,0.3418694035225629,0.4033010083602625,0.049750586276443506,0.7825927734375,0.0,-0.034922017871555126,1.0904662205184312,0.9889779758933754,1.0942131404174151,0.3507942620120572,,,0.05729579999751877,runs/peft_shift_mechanism_v1/raw/Q11_c2/F0_RAW
Q11,2,ORACLE,0.3195275787334612,0.3496930487573816,0.0,0.8089599609375,0.0,-5.319785157964534e-10,0.9999999995783786,1.0000000003446983,0.9999999997452711,,,,,runs\peft_shift_mechanism_v1\data\Q11_c2.npz
