series_id,seed,alpha_v2,alpha_eval_oracle_posthoc,v2_gap_global_minus_chosen,v2_second_best_gap,eval_regret_individual_minus_global,eval_oracle_gain_global_minus_oracle,eval_chosen_rank_of_11,v2_f0_minus_lora_loss,eval_f0_minus_lora_loss
T388,24000,1.0,1.0,0.0,0.002645800816459487,0.0,0.0,1,0.027283067059136523,0.010844476136592673
T389,24000,0.0,1.0,0.031678687331861966,0.0020820075780254577,0.012697329135698432,0.0,11,-0.031678687331861966,0.012697329135698432
T39,24000,1.0,0.0,0.0,0.00019782607613805236,0.0,0.007158536473735211,11,0.00225798402431443,-0.007158536473735211
T390,24000,1.0,1.0,0.0,0.0005475631631676192,0.0,0.0,1,0.009308610808431261,0.01103123759112834
T391,24000,0.0,1.0,0.0032425706330835302,0.0001128822305094257,0.006862650955964167,0.0,11,-0.0032425706330835302,0.006862650955964167
T392,24000,0.6,1.0,0.00105236178053425,2.05789143901125e-05,0.003696754667970259,0.0,5,0.0006031819174562303,0.009838233312676081
T393,24000,1.0,0.7,0.0,0.002333876779850086,0.0,0.00019472051609215058,5,0.024069841444439466,0.001521721815553212
T394,24000,1.0,1.0,0.0,0.001380051277148464,0.0,0.0,1,0.016688251935822462,0.012452747723331714
T395,24000,1.0,0.0,0.0,0.0018454813116939306,0.0,0.010918262389783995,11,0.020209156518980254,-0.010918262389783995
T396,24000,1.0,1.0,0.0,3.7980010189397895e-05,0.0,0.0,1,0.0023378732829169024,0.0024744759785377823
T397,24000,0.0,0.0,0.00016089486185538737,7.655431104036658e-06,-0.005044210009406969,0.005044210009406969,1,-0.00016089486185538737,-0.005044210009406969
T398,24000,0.0,1.0,0.008464432684416101,0.0006705036124977637,0.005482833056346392,0.0,11,-0.008464432684416101,0.005482833056346392
T399,24000,0.0,1.0,0.01228711761915846,0.00039578644374338445,0.023110411235893524,0.0,11,-0.01228711761915846,0.023110411235893524
T4,24000,1.0,1.0,0.0,0.0035018370200008975,0.0,0.0,1,0.035871344750937006,0.01591723962469549
T40,24000,0.0,1.0,0.02579164288719682,0.00225809535469379,0.04600167644083408,0.0,11,-0.02579164288719682,0.04600167644083408
T400,24000,1.0,0.0,0.0,0.0017830524964354,0.0,0.022466684071748677,11,0.019382736770573283,-0.022466684071748677
T401,24000,1.0,1.0,0.0,0.000838103580012739,0.0,0.0,1,0.009313452133756117,0.021337256349186928
T402,24000,1.0,0.8,0.0,0.0019970571086981304,0.0,5.839236118365676e-05,5,0.020393960750496043,0.0004239177574938413
T403,24000,1.0,1.0,0.0,0.0002844343031730978,0.0,0.0,1,0.0031340633330562695,0.03673823476518012
T404,24000,1.0,1.0,0.0,0.005055403504336975,0.0,0.0,1,0.06951816001823985,0.052417845887641645
T405,24000,1.0,1.0,0.0,0.005416038903606091,0.0,0.0,1,0.05928291772988681,0.010079694437597264
T406,24000,0.0,1.0,0.06333433138079836,0.006035256340290784,0.01343902070709857,0.0,11,-0.06333433138079836,0.01343902070709857
T407,24000,1.0,0.0,0.0,0.0008171042955275598,0.0,0.009081174455279228,11,0.011544291819135688,-0.009081174455279228
T408,24000,1.0,1.0,0.0,0.001858669423811854,0.0,0.0,1,0.019124739368122423,0.09082261469512254
T409,24000,0.0,1.0,0.0014178618315793257,8.957710605606017e-06,0.010342790662187074,0.0,11,-0.0014178618315793257,0.010342790662187074
T41,24000,1.0,1.0,0.0,0.00012609575391864247,0.0,0.0,1,0.0020410534438796146,0.005981097581962858
T410,24000,0.0,0.0,0.004598860429179452,0.00035031617878233945,-0.0011921269567056747,0.0011921269567056747,1,-0.004598860429179452,-0.0011921269567056747
T411,24000,1.0,0.0,0.0,0.0011034030125923189,0.0,0.008526027579560336,11,0.01108993824641552,-0.008526027579560336
T412,24000,0.0,1.0,0.0012647555065963267,0.000120190857776592,0.01100974002668098,0.0,11,-0.0012647555065963267,0.01100974002668098
T413,24000,0.0,1.0,0.008083885821875247,0.0008039735192943986,0.003605871152702389,0.0,11,-0.008083885821875247,0.003605871152702389
T414,24000,1.0,0.0,0.0,0.0009123650652730353,0.0,0.0008629218761773139,11,0.009240710226507853,-0.0008629218761773139
T415,24000,1.0,1.0,0.0,0.006211221458853,0.0,0.0,1,0.06419508117795902,0.001542330603570119
T416,24000,0.0,1.0,0.013431024570303984,0.000829766702996837,0.0115278514219177,0.0,11,-0.013431024570303984,0.0115278514219177
T417,24000,1.0,1.0,0.0,0.002472755607736965,0.0,0.0,1,0.02576460651892365,0.00619755900443697
T418,24000,1.0,0.0,0.0,0.0006560931546146787,0.0,0.005520033105266942,11,0.008867634445249184,-0.005520033105266942
T419,24000,1.0,1.0,0.0,0.0008425641137954076,0.0,0.0,1,0.009468936205856315,0.0018847580659897556
T42,24000,0.0,1.0,0.02054566470145419,0.0020031520003346848,0.018775499568009113,0.0,11,-0.02054566470145419,0.018775499568009113
T420,24000,1.0,1.0,0.0,0.00011956007949176506,0.0,0.0,1,0.002876531598185461,0.007107698246595573
T421,24000,0.0,1.0,0.008823204986139532,0.000595762639987174,0.004883428068186757,0.0,11,-0.008823204986139532,0.004883428068186757
T422,24000,1.0,1.0,0.0,0.0013142927645855007,0.0,0.0,1,0.014855713275788829,0.0082188643295934
T423,24000,1.0,0.0,0.0,6.436996316372401e-05,0.0,0.013764662761671875,11,0.0007298348751656469,-0.013764662761671875
T424,24000,1.0,1.0,0.0,0.0006991322937484612,0.0,0.0,1,0.007006530866582705,0.002901054200931563
T425,24000,0.0,0.0,0.0026634533538474336,0.0002236654279654804,-0.07620553095755156,0.07620553095755156,1,-0.0026634533538474336,-0.07620553095755156
T426,24000,1.0,1.0,0.0,0.0003775920083432527,0.0,0.0,1,0.0048975371392585565,0.019315788243666976
T427,24000,1.0,1.0,0.0,0.002270846547067995,0.0,0.0,1,0.023188893068928573,0.011956650892542164
T428,24000,0.0,1.0,0.03596794011845883,0.0034390674391869824,0.021869538868788507,0.0,11,-0.03596794011845883,0.021869538868788507
T429,24000,1.0,1.0,0.0,0.0011039325283404566,0.0,0.0,1,0.012797183856803562,0.01105095168321496
T43,24000,1.0,1.0,0.0,0.000305814987298314,0.0,0.0,1,0.0040595622729427405,0.0015213012873360743
T430,24000,0.0,1.0,0.004362298169314771,0.00019678693169344896,0.009099246622817136,0.0,11,-0.004362298169314771,0.009099246622817136
T431,24000,1.0,1.0,0.0,0.0013298944281785463,0.0,0.0,1,0.013366624763987645,0.009361147872411157
T432,24000,1.0,1.0,0.0,0.0007638679371579915,0.0,0.0,1,0.009060519583917293,0.005170100761613727
T433,24000,1.0,1.0,0.0,0.00014346712804114148,0.0,0.0,1,0.003128416552915847,0.0035498481302358442
T434,24000,1.0,1.0,0.0,0.002633822460023083,0.0,0.0,1,0.028818576887921776,0.007811905084537996
T435,24000,1.0,0.0,0.0,0.0006415568303106411,0.0,0.010135312378211414,11,0.00689871040205392,-0.010135312378211414
T436,24000,0.0,1.0,0.0056160723149352165,0.0005536137899376792,0.01322712221882727,0.0,11,-0.0056160723149352165,0.01322712221882727
T437,24000,0.3,1.0,0.0022580211532949312,7.872615663068183e-05,0.0016750691131843798,0.0,8,-0.0019826669203957814,0.002440265482055559
T438,24000,1.0,0.2,0.0,0.00024569151049336213,0.0,0.003141823216723738,11,0.004198304171687983,-0.0029862272837768433
T439,24000,1.0,1.0,0.0,0.0010926774896584668,0.0,0.0,1,0.011407728537573048,0.007919332529887746
T44,24000,0.0,0.1,0.007413207443650038,0.0006625783591851508,-0.0005827945546690305,0.0005847550742000829,2,-0.007413207443650038,-0.0005827945546690305
T440,24000,1.0,1.0,0.0,0.0011867367110754978,0.0,0.0,1,0.013571247413262766,0.0041919629306449435
T441,24000,1.0,1.0,0.0,0.003942233970747888,0.0,0.0,1,0.04022775023031866,0.008000459613677569
T442,24000,1.0,1.0,0.0,0.0008716001606615675,0.0,0.0,1,0.010391684253958089,0.001978305049950335
T443,24000,0.0,1.0,0.036421468831663084,0.0033090389163683565,0.029231209073654174,0.0,11,-0.036421468831663084,0.029231209073654174
T444,24000,0.0,0.0,0.02282196315315166,0.001801710246938315,-0.0028106722528244976,0.0028106722528244976,1,-0.02282196315315166,-0.0028106722528244976
T445,24000,0.5,1.0,0.00044644505294938464,8.928901058991023e-05,0.008505373995053356,0.0,6,0.00023661775784888928,0.01727928335936979
T446,24000,0.0,1.0,0.010401474971911573,0.000955962551200451,0.009540079156482695,0.0,11,-0.010401474971911573,0.009540079156482695
T447,24000,1.0,1.0,0.0,0.0002025181472944393,0.0,0.0,1,0.0022557951728335857,0.0026285665865050656
T448,24000,1.0,1.0,0.0,0.002658269689994275,0.0,0.0,1,0.027018541978124477,0.015589495938241882
T449,24000,1.0,1.0,0.0,0.001231997080252456,0.0,0.0,1,0.013012082204673592,0.009765544831252693
T45,24000,1.0,0.0,0.0,0.0006179213641802628,0.0,0.011704210399892112,11,0.008061413235816106,-0.011704210399892112
T450,24000,1.0,0.0,0.0,0.0020806598022778955,0.0,0.0012211603241908953,11,0.021164453210693934,-0.0012211603241908953
T451,24000,1.0,1.0,0.0,0.0018680620825563543,0.0,0.0,1,0.019659430079195905,0.0008980076139649684
T452,24000,1.0,1.0,0.0,0.00038893508595261306,0.0,0.0,1,0.0061352494163062765,0.0061336442116974865
T453,24000,1.0,1.0,0.0,0.0014027602643268966,0.0,0.0,1,0.01549105151723107,0.009428746609977723
T454,24000,1.0,1.0,0.0,0.0010077314288829964,0.0,0.0,1,0.010077314288829464,0.010320102357945227
T455,24000,1.0,1.0,0.0,0.0024499758985664366,0.0,0.0,1,0.02463251181350845,0.016521881881093603
T456,24000,1.0,0.0,0.0,0.00043730082188470076,0.0,0.0030581288890242364,11,0.005246314712617828,-0.0030581288890242364
T457,24000,1.0,1.0,0.0,0.0019081838875266155,0.0,0.0,1,0.01959596798124502,0.013040333847997687
T458,24000,1.0,0.7,0.0,0.002298640081482839,0.0,0.00017134234767290923,5,0.02395523228166241,0.0025671332736181274
T459,24000,1.0,1.0,0.0,0.0003443986813740363,0.0,0.0,1,0.005057245766146301,0.0010710395147688345
T46,24000,0.0,1.0,0.01142224607904252,0.0009012746285663731,0.0024440705148872643,0.0,11,-0.01142224607904252,0.0024440705148872643
T460,24000,1.0,1.0,0.0,0.0017526347664798547,0.0,0.0,1,0.017906362198586545,0.018185130802027216
T461,24000,1.0,1.0,0.0,0.0011403165820622063,0.0,0.0,1,0.013594003815641464,0.008828935113362135
T462,24000,1.0,0.3,0.0,0.002077386934724368,0.0,0.0007223046777815045,11,0.022384037542833024,-0.000373355259232766
T463,24000,1.0,1.0,0.0,0.0010033756646370962,0.0,0.0,1,0.010033756646370462,0.008713750400069498
T464,24000,1.0,1.0,0.0,0.0003694333846877007,0.0,0.0,1,0.0064088547245804706,0.010664707040503651
T465,24000,1.0,1.0,0.0,0.0010939182164768635,0.0,0.0,1,0.011445937542589074,0.008602408175984011
T466,24000,1.0,1.0,0.0,0.0009479936257482391,0.0,0.0,1,0.010101885552678436,0.022663252894333658
T467,24000,1.0,1.0,0.0,0.0013999813819128015,0.0,0.0,1,0.014198858973209855,0.01728562480721177
T468,24000,1.0,1.0,0.0,0.0009728130071124386,0.0,0.0,1,0.011559132102745867,0.03992570737383461
T469,24000,1.0,1.0,0.0,0.0013347494176458308,0.0,0.0,1,0.014605096282624297,0.017293624007450104
T47,24000,1.0,1.0,0.0,0.0025780001891695936,0.0,0.0,1,0.026964077113502127,0.009638811479537435
T470,24000,0.0,0.1,0.00681971749165422,0.0004932455533405156,-0.00028652669297535294,0.000316717961053814,2,-0.00681971749165422,-0.00028652669297535294
T471,24000,0.0,1.0,0.004170081318766061,0.0003211099198305867,0.015766072444748203,0.0,11,-0.004170081318766061,0.015766072444748203
T472,24000,0.0,0.9,0.0045887585657103935,0.00034501628669392215,0.002903089106160328,1.1089304567946101e-06,11,-0.0045887585657103935,0.002903089106160328
T473,24000,1.0,1.0,0.0,0.0012484568140382901,0.0,0.0,1,0.0140486971039816,0.014578453129747038
T474,24000,0.0,0.0,0.02075599981420506,0.00162211948622204,-0.0011709686581857781,0.0011709686581857781,1,-0.02075599981420506,-0.0011709686581857781
T475,24000,1.0,1.0,0.0,0.000807165269248955,0.0,0.0,1,0.01023498633634301,0.003422283000159898
T476,24000,0.2,1.0,0.0003680897645751968,1.6915728305255673e-05,0.002010087024419127,0.0,9,-0.00033425830796457445,0.0026662682379590685
T477,24000,0.9,0.0,9.145966862744714e-07,9.145966862744714e-07,-0.00027692726754002805,0.0015892781127849753,10,0.00043478700499394174,-0.0015892781127849753
T478,24000,1.0,1.0,0.0,0.00017823866743837957,0.0,0.0,1,0.002271111801739778,0.0026740463806951276
T479,24000,1.0,1.0,0.0,0.0010202434899357904,0.0,0.0,1,0.010939954873493363,0.0045541836846438866
T48,24000,0.0,0.0,0.0017109295968860128,2.709679849755009e-05,-0.003029069449498323,0.003029069449498323,1,-0.0017109295968860128,-0.003029069449498323
T480,24000,1.0,1.0,0.0,0.0015855562928977496,0.0,0.0,1,0.016096674930101418,0.0035201247609709663
T481,24000,1.0,0.9,0.0,0.0005572415799592889,0.0,6.860008181952537e-06,2,0.006178314683055908,0.0014179844266363761
T482,24000,1.0,0.0,0.0,0.0010692010704127508,0.0,0.012111214272271353,11,0.011157814045406833,-0.012111214272271353
T483,24000,0.0,0.0,0.006507068230005575,0.0004981782144558577,-0.01002282624097739,0.01002282624097739,1,-0.006507068230005575,-0.01002282624097739
T484,24000,0.0,0.0,0.0016516760626338334,0.0001316483162744353,-0.016550278114261685,0.016550278114261685,1,-0.0016516760626338334,-0.016550278114261685
T485,24000,1.0,1.0,0.0,0.0007148530188312852,0.0,0.0,1,0.007184572321736027,0.006079721066525101
T486,24000,1.0,1.0,0.0,0.001319107126807939,0.0,0.0,1,0.01625600886017453,0.009088203596945399
T487,24000,1.0,1.0,0.0,0.000581166071420891,0.0,0.0,1,0.006698210880263233,0.006723442983123884
T488,24000,1.0,1.0,0.0,0.001132587235153304,0.0,0.0,1,0.01220702858310091,0.006817312377012219
T489,24000,0.0,0.0,0.006947093410772265,0.00033339788779107593,-0.006426529542088,0.006426529542088,1,-0.006947093410772265,-0.006426529542088
T49,24000,1.0,1.0,0.0,0.0007568182387955869,0.0,0.0,1,0.008329142728683347,0.003684416250240685
T490,24000,0.3,1.0,0.0013998624948323712,2.7219566385960903e-05,0.007826797753310522,0.0,8,-0.001161677294119312,0.011561549397086424
T491,24000,0.0,1.0,0.02018111595161609,0.0018854677003873332,0.025170742479940666,0.0,11,-0.02018111595161609,0.025170742479940666
T492,24000,0.0,1.0,0.003435383973877437,0.0003435383973877659,0.002433093161277766,0.0,11,-0.003435383973877437,0.002433093161277766
T493,24000,1.0,1.0,0.0,0.000806378271357655,0.0,0.0,1,0.009501069825961883,0.007790942411672053
T494,24000,0.0,0.0,0.003745242212529698,0.0002560536655518142,-0.004170598050833529,0.004170598050833529,1,-0.003745242212529698,-0.004170598050833529
T495,24000,1.0,1.0,0.0,0.0017484845684220263,0.0,0.0,1,0.018129052131482082,0.01159149180438368
T496,24000,0.0,1.0,0.002022580121753381,0.00011965822034509799,0.000862648592856563,0.0,11,-0.002022580121753381,0.000862648592856563
T497,24000,1.0,0.0,0.0,0.00011820805576662208,0.0,0.027127286044422938,11,0.0023930187302478867,-0.027127286044422938
T498,24000,0.5,1.0,0.0007343866350468797,9.076043766431674e-06,0.0005868164390279151,0.0,6,-0.00023173658297759303,0.0019566132677100168
T499,24000,0.0,1.0,0.031211590154838542,0.0020990091251585907,0.02549674405294411,0.0,11,-0.031211590154838542,0.02549674405294411
T5,24000,1.0,1.0,0.0,0.0008398843744464868,0.0,0.0,1,0.009508387863333134,0.003990421972689395
T50,24000,0.0,1.0,0.027613751424190758,0.0027396437050752898,0.02094869402229027,0.0,11,-0.027613751424190758,0.02094869402229027
T500,24000,1.0,1.0,0.0,0.005711620434494136,0.0,0.0,1,0.05962283371452426,0.0066526853773370975
T501,24000,1.0,1.0,0.0,0.005211992609247984,0.0,0.0,1,0.05284871387224954,0.013680936551728529
T502,24000,1.0,0.0,0.0,0.0009934918545446703,0.0,0.01725115466629734,11,0.0116352615176335,-0.01725115466629734
T503,24000,1.0,0.0,0.0,0.003308996205609538,0.0,0.012565953926578555,11,0.03867659458556416,-0.012565953926578555
T504,24000,0.0,1.0,0.02584310916273025,0.0019437157972350683,0.022139474441632667,0.0,11,-0.02584310916273025,0.022139474441632667
T505,24000,1.0,1.0,0.0,0.001209553655953044,0.0,0.0,1,0.013745224673081646,0.0067602754170402735
T506,24000,0.0,1.0,0.035705618557605234,0.002835109500744837,0.05439735742018148,0.0,11,-0.035705618557605234,0.05439735742018148
T507,24000,0.8,1.0,9.936698961710011e-05,3.475012611803274e-05,0.0009941912784667828,0.0,3,0.0017310774613908952,0.005940070622510563
T508,24000,0.5,0.8,0.0007277867691468654,3.9161797350972805e-05,1.2821945694740933e-05,0.0001558794664880958,6,3.0512386559655713e-05,0.001357846701758425
T509,24000,1.0,0.0,0.0,0.0014824742137763414,0.0,0.046809578289359166,11,0.01634227497992924,-0.046809578289359166
T51,24000,0.0,1.0,0.07585754648493104,0.007050513542011361,0.011781119671429918,0.0,11,-0.07585754648493104,0.011781119671429918
T510,24000,1.0,1.0,0.0,0.000952720326324985,0.0,0.0,1,0.009937225891608892,0.0033598040924021078
T511,24000,1.0,1.0,0.0,0.0009125490337366648,0.0,0.0,1,0.00966625870769472,0.002746193248245987
T512,24000,0.1,1.0,0.0007894706253095407,3.574743784284795e-05,0.008203930647741942,0.0,10,-0.0007010914650119604,0.00919268434573206
T513,24000,0.0,1.0,0.01781677616840316,0.0017265474993319874,0.00944683455705686,0.0,11,-0.01781677616840316,0.00944683455705686
T514,24000,0.0,1.0,0.008369493462926036,0.0006465947099493219,0.0049340378831309595,0.0,11,-0.008369493462926036,0.0049340378831309595
T515,24000,0.0,0.0,0.0017755143187488942,7.496108751281483e-05,-0.0041256506408208216,0.0041256506408208216,1,-0.0017755143187488942,-0.0041256506408208216
T516,24000,0.3,0.0,0.0012536452166060919,2.8439521096990106e-05,-0.00280995652613536,0.003945243695404055,4,-0.0011683266533150105,-0.003945243695404055
T517,24000,1.0,0.0,0.0,0.00015283260333365245,0.0,0.005411703073506802,11,0.00216804048889796,-0.005411703073506802
T518,24000,1.0,1.0,0.0,0.00021815539133041018,0.0,0.0,1,0.004540069110164802,0.004697632924202444
T519,24000,1.0,1.0,0.0,0.0013986169833323792,0.0,0.0,1,0.01480421113733954,0.009784960570436763
T52,24000,0.0,1.0,0.028059526595458406,0.0019762224336961065,0.01979011520769114,0.0,11,-0.028059526595458406,0.01979011520769114
T520,24000,0.0,0.0,0.026871594903352003,0.002410557212540132,-0.012204324396344335,0.012204324396344335,1,-0.026871594903352003,-0.012204324396344335
T521,24000,1.0,0.0,0.0,0.0005607095629803771,0.0,0.009289709260700607,11,0.007883743673857913,-0.009289709260700607
T522,24000,0.2,1.0,0.001259743922425005,2.5125058591646265e-05,0.007256393557912855,0.0,9,-0.0011413427394032505,0.00931101720624472
T523,24000,1.0,1.0,0.0,4.092500966546009e-05,0.0,0.0,1,0.0028871162085967184,0.019897848675590746
T524,24000,0.0,0.0,0.007148255876837983,0.0005229679315976732,-0.005005495335553001,0.005005495335553001,1,-0.007148255876837983,-0.005005495335553001
T525,24000,1.0,1.0,0.0,0.00047220335333053587,0.0,0.0,1,0.0052619356505581305,0.0022152804349024335
T526,24000,1.0,1.0,0.0,0.0006296850114811403,0.0,0.0,1,0.00629685011481107,0.005702959582156331
T527,24000,1.0,1.0,0.0,0.0010614058557848471,0.0,0.0,1,0.01173097543476731,0.020845762734480133
T528,24000,1.0,1.0,0.0,0.0009145348114742435,0.0,0.0,1,0.010836530214451134,0.002728483351524591
T529,24000,0.0,1.0,0.00939554031535128,0.00025608733464310696,0.010946309554960676,0.0,11,-0.00939554031535128,0.010946309554960676
T53,24000,1.0,1.0,0.0,0.001835901694793196,0.0,0.0,1,0.01862794384192301,0.011299752256079598
T530,24000,0.0,1.0,0.00210213666270076,4.881386910537966e-05,0.0071035520449196365,0.0,11,-0.00210213666270076,0.0071035520449196365
T531,24000,1.0,1.0,0.0,0.0007633952581432291,0.0,0.0,1,0.015464178700662357,0.005767724314251765
T532,24000,0.0,0.0,0.014323566237123497,0.0011111299163923949,-0.003444455937416935,0.003444455937416935,1,-0.014323566237123497,-0.003444455937416935
T533,24000,1.0,1.0,0.0,0.0002846997355349101,0.0,0.0,1,0.0037688007164270454,0.022168872697397868
T534,24000,0.0,1.0,0.00413300273902073,0.00010183735158153517,0.008229314820313638,0.0,11,-0.00413300273902073,0.008229314820313638
T535,24000,1.0,1.0,0.0,0.0005754367715213871,0.0,0.0,1,0.006059502672545014,0.0009243611068230906
T536,24000,1.0,1.0,0.0,0.0017956770729088412,0.0,0.0,1,0.01876181389641396,0.0022885221166693004
T537,24000,1.0,0.0,0.0,0.0010909023707913468,0.0,0.008275326988064435,11,0.012230765419681378,-0.008275326988064435
T538,24000,1.0,1.0,0.0,4.520613185987621e-05,0.0,0.0,1,0.005798244608289038,0.014699387870522995
T539,24000,0.0,0.4,0.028706780990605862,0.0026250209486706755,-0.001164548038458113,0.0016255095550592458,7,-0.028706780990605862,-0.001164548038458113
T54,24000,1.0,1.0,0.0,0.002367983531745277,0.0,0.0,1,0.02667055475673563,0.0018269248168524266
T540,24000,1.0,1.0,0.0,0.00043335356511770007,0.0,0.0,1,0.006269134153786438,0.011704541439086058
T541,24000,0.0,1.0,0.006613222425848053,0.0006009818787272581,0.007142679734593371,0.0,11,-0.006613222425848053,0.007142679734593371
T542,24000,1.0,1.0,0.0,0.0026280691655446997,0.0,0.0,1,0.028313094280282836,0.004106550257663655
T543,24000,0.0,0.0,0.0024132929297885353,0.0001229166231568879,-0.0024779692299740086,0.0024779692299740086,1,-0.0024132929297885353,-0.0024779692299740086
T544,24000,0.0,1.0,0.05581643891474819,0.005205642686340717,0.06655801369731407,0.0,11,-0.05581643891474819,0.06655801369731407
T545,24000,1.0,0.0,0.0,0.0006818443985960876,0.0,0.007122611436667814,11,0.008520985819020499,-0.007122611436667814
T546,24000,1.0,1.0,0.0,0.0019272110481617366,0.0,0.0,1,0.02072341828344526,0.00608032252038615
T547,24000,1.0,1.0,0.0,0.00020746954056061195,0.0,0.0,1,0.003382377322953989,0.001027286843068298
T548,24000,1.0,1.0,0.0,0.0006339308720110237,0.0,0.0,1,0.007694019241647698,0.0034538322694963597
T549,24000,1.0,0.0,0.0,0.00035497373740484006,0.0,0.0007934349173562838,11,0.0038363510101176446,-0.0007934349173562838
T55,24000,0.0,0.8,0.020841530394880903,0.0019241448405975525,0.001254208466642981,2.6769917890689943e-05,11,-0.020841530394880903,0.001254208466642981
T550,24000,0.0,1.0,0.02564412218225931,0.0021627177498972916,0.0068899109025508665,0.0,11,-0.02564412218225931,0.0068899109025508665
T551,24000,1.0,1.0,0.0,0.0005462528604753825,0.0,0.0,1,0.006056589709121818,0.00455634443937325
T552,24000,0.6,0.0,0.0005178568087387259,5.500777544553692e-05,-0.007107438790664222,0.017317948158417362,7,0.0004332324059264092,-0.017317948158417362
T553,24000,1.0,1.0,0.0,0.0004918930370498842,0.0,0.0,1,0.004918930370499064,0.002297075382644953
T554,24000,1.0,1.0,0.0,0.004700717907332397,0.0,0.0,1,0.05088071091637025,0.006869142271727524
T555,24000,1.0,1.0,0.0,0.005696145586450596,0.0,0.0,1,0.058226903465405155,0.004290037015980519
T556,24000,0.0,1.0,0.01547427635008869,0.0014220689381587714,0.006164671232721464,0.0,11,-0.01547427635008869,0.006164671232721464
T557,24000,1.0,0.0,0.0,0.00043795276789837523,0.0,0.012563870728112936,11,0.008698261922844841,-0.012563870728112936
T558,24000,1.0,1.0,0.0,0.00019500204152972378,0.0,0.0,1,0.003965416286883017,0.0021050611091566473
T559,24000,0.0,1.0,0.06482852713504894,0.006357148997046536,0.03011140053341599,0.0,11,-0.06482852713504894,0.03011140053341599
T56,24000,1.0,0.0,0.0,0.000263297978261412,0.0,0.013397986744392076,11,0.003970667261347649,-0.013397986744392076
T560,24000,0.0,1.0,0.03275473970453602,0.002947476315613873,0.012822025854563102,0.0,11,-0.03275473970453602,0.012822025854563102
T561,24000,1.0,1.0,0.0,0.0013335742802009776,0.0,0.0,1,0.013916573353334516,0.009524784604939551
T562,24000,1.0,1.0,0.0,0.0026813855322637137,0.0,0.0,1,0.02681385532263636,0.03309629820712989
T563,24000,0.0,1.0,0.01664517610785199,0.001255660527313629,0.028034512719006477,0.0,11,-0.01664517610785199,0.028034512719006477
T564,24000,1.0,1.0,0.0,0.00171656308646978,0.0,0.0,1,0.01716563086469708,0.02439051742058851
T565,24000,0.9,1.0,0.00048068461288419684,2.199487490850416e-05,0.0024753433136573966,0.0,2,0.00083717746704004,0.025525631608858457
T566,24000,0.0,1.0,0.032420822164370144,0.0029820282885318905,0.017078162028670074,0.0,11,-0.032420822164370144,0.017078162028670074
T567,24000,0.6,1.0,0.00017665425737822815,1.848544686378073e-05,0.014404327555539442,0.0,5,0.0009554433528666806,0.03632990757929322
T568,24000,1.0,1.0,0.0,0.0017154907727602309,0.0,0.0,1,0.017312854199167726,0.008228487992003153
T569,24000,1.0,1.0,0.0,0.0012095127036906295,0.0,0.0,1,0.012890112974598966,0.01429803939092733
T57,24000,0.0,1.0,0.023343215666939643,0.0020945774483840385,0.027445294955762867,0.0,11,-0.023343215666939643,0.027445294955762867
T570,24000,1.0,1.0,0.0,0.0016468526474147094,0.0,0.0,1,0.01740833660550889,0.009267189995565306
T571,24000,1.0,1.0,0.0,0.0005267549743270261,0.0,0.0,1,0.006303900352413461,0.01564890654547413
T572,24000,0.6,0.1,0.0006780374858673666,5.2632699249488546e-05,-0.0014514506953492434,0.001713391172521228,7,0.0008343323632163946,-0.0016709564875646565
T573,24000,1.0,1.0,0.0,0.0002663589666428434,0.0,0.0,1,0.004773687266168891,0.05760265982297058
T574,24000,1.0,1.0,0.0,0.0023316036559742903,0.0,0.0,1,0.024018808237015077,0.008019422310681312
T575,24000,1.0,1.0,0.0,0.0011157343202154446,0.0,0.0,1,0.015862778014530288,0.0049770625341512
T576,24000,1.0,1.0,0.0,0.0018142747984359886,0.0,0.0,1,0.018893726547486056,0.012702636988111027
T577,24000,1.0,1.0,0.0,0.000998771509783225,0.0,0.0,1,0.010746912853232649,0.0032834266519634614
T578,24000,1.0,1.0,0.0,0.0016152199082122287,0.0,0.0,1,0.017127877021986482,0.006641979161784328
T579,24000,1.0,0.0,0.0,0.0004705399244236963,0.0,0.006851368736736307,11,0.006509456320705542,-0.006851368736736307
T58,24000,0.0,1.0,0.06629052543548108,0.005947308855837052,0.02478958819693622,0.0,11,-0.06629052543548108,0.02478958819693622
T580,24000,1.0,1.0,0.0,0.004108949773537041,0.0,0.0,1,0.044731070828056385,0.013934667230414921
T581,24000,1.0,1.0,0.0,0.0030031974088804425,0.0,0.0,1,0.03053415355911182,0.010434172799116292
T582,24000,1.0,1.0,0.0,0.00035507595440886774,0.0,0.0,1,0.005857812550977726,0.0011672553950539122
T583,24000,0.7,1.0,0.0002168740852355744,5.412157648204685e-05,0.004528574309074607,0.0,4,0.002183052876822522,0.01828299069007866
T584,24000,1.0,0.0,0.0,0.0007380743643694565,0.0,0.0003567245487849924,11,0.007766187606631669,-0.0003567245487849924
T585,24000,0.0,1.0,0.0037263431711634376,0.0003155847571732484,0.0016391768539205653,0.0,11,-0.0037263431711634376,0.0016391768539205653
T586,24000,1.0,1.0,0.0,0.00013631759805898813,0.0,0.0,1,0.003980602979303582,0.0044177257121991165
T587,24000,1.0,1.0,0.0,0.0003404549812400237,0.0,0.0,1,0.005387718690161858,0.024663113045008567
