seed,series_id,full12_alpha,lomo_alpha_mean,lomo_alpha_std,lomo_alpha_min,lomo_alpha_max,changed_months,changed_month_fraction,mean_abs_delta_alpha,max_abs_delta_alpha,endpoint_flip_months,endpoint_flip_month_fraction
24000,T34,0.4,0.4750000000000001,0.3832427429188973,0.0,1.0,10,0.8333333333333334,0.34166666666666673,0.6,0,0.0
24000,T340,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T341,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T342,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T343,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T344,0.0,0.049999999999999996,0.16583123951776998,0.0,0.6,1,0.08333333333333333,0.049999999999999996,0.6,0,0.0
24000,T345,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T346,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T347,0.0,0.12500000000000003,0.2772634126602354,0.0,1.0,4,0.3333333333333333,0.12500000000000003,1.0,1,0.08333333333333333
24000,T348,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T349,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T35,0.8,0.7166666666666667,0.17716909687891083,0.4,1.0,10,0.8333333333333334,0.16666666666666666,0.4,0,0.0
24000,T350,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T351,0.9,0.7916666666666669,0.24986107250941583,0.0,1.0,9,0.75,0.1416666666666667,0.9,0,0.0
24000,T352,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T353,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T354,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T355,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T356,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T357,0.4,0.3,0.39370039370059057,0.0,1.0,10,0.8333333333333334,0.3666666666666667,0.6,0,0.0
24000,T358,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T359,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T36,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T360,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T361,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T362,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T363,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T364,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T365,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T366,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T367,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T368,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T369,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T37,1.0,0.7583333333333333,0.4009537241239803,0.0,1.0,4,0.3333333333333333,0.24166666666666667,1.0,1,0.08333333333333333
24000,T370,1.0,0.9500000000000001,0.16583123951776998,0.4,1.0,1,0.08333333333333333,0.049999999999999996,0.6,0,0.0
24000,T371,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T372,0.8,0.75,0.22912878474779202,0.1,1.0,9,0.75,0.15000000000000002,0.7000000000000001,0,0.0
24000,T373,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T374,1.0,0.9916666666666667,0.02763853991962833,0.9,1.0,1,0.08333333333333333,0.008333333333333331,0.09999999999999998,0,0.0
24000,T375,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T376,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T377,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T378,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T379,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T38,1.0,0.9916666666666667,0.02763853991962832,0.9,1.0,1,0.08333333333333333,0.008333333333333331,0.09999999999999998,0,0.0
24000,T380,0.0,0.075,0.12990381056766578,0.0,0.3,3,0.25,0.075,0.3,0,0.0
24000,T381,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T382,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T383,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T384,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T385,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T386,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T387,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T388,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T389,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T39,1.0,0.9166666666666666,0.2763853991962833,0.0,1.0,1,0.08333333333333333,0.08333333333333333,1.0,1,0.08333333333333333
24000,T390,1.0,0.975,0.082915619758885,0.7,1.0,1,0.08333333333333333,0.025000000000000005,0.30000000000000004,0,0.0
24000,T391,0.0,0.16666666666666666,0.31180478223116176,0.0,1.0,3,0.25,0.16666666666666666,1.0,1,0.08333333333333333
24000,T392,0.6,0.6,0.1957890020745122,0.3,1.0,8,0.6666666666666666,0.13333333333333333,0.4,0,0.0
24000,T393,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T394,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T395,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T396,1.0,0.7416666666666667,0.2628635049264584,0.4,1.0,6,0.5,0.25833333333333336,0.6,0,0.0
24000,T397,0.0,0.325,0.4602988159880492,0.0,1.0,4,0.3333333333333333,0.325,1.0,3,0.25
24000,T398,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T399,0.0,0.075,0.15343293866268304,0.0,0.5,3,0.25,0.075,0.5,0,0.0
24000,T4,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T400,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T401,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T402,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T403,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T404,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T405,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T406,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T407,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T408,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T409,0.0,0.19166666666666665,0.34751099103321736,0.0,1.0,4,0.3333333333333333,0.19166666666666665,1.0,1,0.08333333333333333
24000,T41,1.0,0.9416666666666665,0.13202482931462384,0.6,1.0,2,0.16666666666666666,0.05833333333333334,0.4,0,0.0
24000,T410,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T411,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T412,0.0,0.24166666666666667,0.4192420409368422,0.0,1.0,3,0.25,0.24166666666666667,1.0,2,0.16666666666666666
24000,T413,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T414,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T415,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T416,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T417,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T418,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T419,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T42,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T420,1.0,0.8916666666666667,0.2139249608832239,0.2,1.0,6,0.5,0.10833333333333335,0.8,0,0.0
24000,T421,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T422,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T423,1.0,0.45,0.4663689526544408,0.0,1.0,7,0.5833333333333334,0.55,1.0,3,0.25
24000,T424,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T425,0.0,0.08333333333333333,0.2763853991962833,0.0,1.0,1,0.08333333333333333,0.08333333333333333,1.0,1,0.08333333333333333
24000,T426,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T427,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T428,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T429,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T43,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T430,0.0,0.041666666666666664,0.13819269959814165,0.0,0.5,1,0.08333333333333333,0.041666666666666664,0.5,0,0.0
24000,T431,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T432,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T433,1.0,0.7916666666666666,0.20999338613923588,0.5,1.0,6,0.5,0.20833333333333334,0.5,0,0.0
24000,T434,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T435,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T436,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T437,0.3,0.28333333333333327,0.27028791233711424,0.0,0.7,10,0.8333333333333334,0.2333333333333333,0.39999999999999997,0,0.0
24000,T438,1.0,0.9166666666666666,0.18633899812498245,0.5,1.0,2,0.16666666666666666,0.08333333333333333,0.5,0,0.0
24000,T439,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T44,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T440,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T441,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T442,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T443,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T444,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T445,0.5,0.4666666666666666,0.28963578661637945,0.0,1.0,6,0.5,0.20000000000000004,0.5,0,0.0
24000,T446,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T447,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T448,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T449,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T45,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T450,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T451,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T452,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T453,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T454,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T455,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T456,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T457,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T458,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T459,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T46,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T460,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T461,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T462,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T463,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T464,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T465,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T466,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T467,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T468,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T469,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T47,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T470,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T471,0.0,0.016666666666666666,0.05527707983925667,0.0,0.2,1,0.08333333333333333,0.016666666666666666,0.2,0,0.0
24000,T472,0.0,0.10833333333333334,0.28124228384477,0.0,1.0,2,0.16666666666666666,0.10833333333333334,1.0,1,0.08333333333333333
24000,T473,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T474,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T475,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T476,0.2,0.4166666666666667,0.4930066485916347,0.0,1.0,12,1.0,0.4500000000000001,0.8,0,0.0
24000,T477,0.9,0.5416666666666666,0.46629449445125937,0.0,1.0,12,1.0,0.4416666666666667,0.9,0,0.0
24000,T478,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T479,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T48,0.0,0.25,0.35,0.0,1.0,5,0.4166666666666667,0.25,1.0,1,0.08333333333333333
24000,T480,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T481,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T482,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T483,0.0,0.03333333333333333,0.11055415967851334,0.0,0.4,1,0.08333333333333333,0.03333333333333333,0.4,0,0.0
24000,T484,0.0,0.08333333333333333,0.2763853991962833,0.0,1.0,1,0.08333333333333333,0.08333333333333333,1.0,1,0.08333333333333333
24000,T485,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T486,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T487,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T488,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T489,0.0,0.008333333333333333,0.027638539919628335,0.0,0.1,1,0.08333333333333333,0.008333333333333333,0.1,0,0.0
24000,T49,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T490,0.3,0.3333333333333333,0.3472111109333277,0.0,0.9,11,0.9166666666666666,0.3,0.6000000000000001,0,0.0
24000,T491,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T492,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T493,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T494,0.0,0.03333333333333333,0.11055415967851334,0.0,0.4,1,0.08333333333333333,0.03333333333333333,0.4,0,0.0
24000,T495,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T496,0.0,0.24166666666666667,0.4192420409368422,0.0,1.0,3,0.25,0.24166666666666667,1.0,2,0.16666666666666666
24000,T497,1.0,0.8916666666666667,0.18911342863183697,0.3,1.0,6,0.5,0.10833333333333332,0.7,0,0.0
24000,T498,0.5,0.45,0.4252450274057692,0.0,1.0,12,1.0,0.39999999999999997,0.5,0,0.0
24000,T499,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T5,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T50,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T500,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T501,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T502,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T503,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T504,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T505,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T506,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T507,0.8,0.7999999999999999,0.14719601443879746,0.6,1.0,8,0.6666666666666666,0.11666666666666665,0.20000000000000007,0,0.0
24000,T508,0.5,0.5166666666666667,0.36247605284885903,0.0,1.0,10,0.8333333333333334,0.3166666666666667,0.5,0,0.0
24000,T509,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T51,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T510,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T511,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T512,0.1,0.2333333333333333,0.3590109871423003,0.0,1.0,10,0.8333333333333334,0.2333333333333334,0.9,0,0.0
24000,T513,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T514,0.0,0.024999999999999998,0.08291561975888499,0.0,0.3,1,0.08333333333333333,0.024999999999999998,0.3,0,0.0
24000,T515,0.0,0.09999999999999999,0.2,0.0,0.7,4,0.3333333333333333,0.09999999999999999,0.7,0,0.0
24000,T516,0.3,0.3083333333333333,0.37071627365892035,0.0,1.0,10,0.8333333333333334,0.3083333333333333,0.7,0,0.0
24000,T517,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T518,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T519,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T52,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T520,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T521,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T522,0.2,0.3333333333333333,0.41096093353126517,0.0,1.0,10,0.8333333333333334,0.3333333333333334,0.8,0,0.0
24000,T523,1.0,0.7833333333333333,0.21921577396609845,0.3,1.0,8,0.6666666666666666,0.21666666666666665,0.7,0,0.0
24000,T524,0.0,0.03333333333333333,0.11055415967851334,0.0,0.4,1,0.08333333333333333,0.03333333333333333,0.4,0,0.0
24000,T525,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T526,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T527,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T528,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T529,0.0,0.09166666666666667,0.170579079087156,0.0,0.5,3,0.25,0.09166666666666667,0.5,0,0.0
24000,T53,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T530,0.0,0.23333333333333336,0.3472111109333276,0.0,1.0,4,0.3333333333333333,0.23333333333333336,1.0,1,0.08333333333333333
24000,T531,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T532,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T533,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T534,0.0,0.03333333333333333,0.047140452079103175,0.0,0.1,4,0.3333333333333333,0.03333333333333333,0.1,0,0.0
24000,T535,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T536,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T537,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T538,1.0,0.8750000000000001,0.21650635094610965,0.2,1.0,6,0.5,0.125,0.8,0,0.0
24000,T539,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T54,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T540,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T541,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T542,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T543,0.0,0.16666666666666666,0.3726779962499649,0.0,1.0,2,0.16666666666666666,0.16666666666666666,1.0,2,0.16666666666666666
24000,T544,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T545,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T546,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T547,1.0,0.975,0.082915619758885,0.7,1.0,1,0.08333333333333333,0.025000000000000005,0.30000000000000004,0,0.0
24000,T548,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T549,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T55,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T550,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T551,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T552,0.6,0.5333333333333333,0.26246692913372704,0.2,1.0,7,0.5833333333333334,0.19999999999999998,0.4,0,0.0
24000,T553,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T554,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T555,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T556,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T557,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T558,1.0,0.8583333333333334,0.2139249608832239,0.5,1.0,4,0.3333333333333333,0.14166666666666666,0.5,0,0.0
24000,T559,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T56,1.0,0.9500000000000001,0.13844373104863458,0.5,1.0,2,0.16666666666666666,0.049999999999999996,0.5,0,0.0
24000,T560,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T561,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T562,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T563,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T564,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T565,0.9,0.6,0.3674234614174767,0.0,0.9,6,0.5,0.3,0.9,0,0.0
24000,T566,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T567,0.6,0.6166666666666668,0.3184162195757133,0.0,1.0,12,1.0,0.2833333333333334,0.6,0,0.0
24000,T568,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T569,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T57,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T570,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T571,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T572,0.6,0.5833333333333334,0.3890872509976251,0.0,1.0,12,1.0,0.35000000000000003,0.6,0,0.0
24000,T573,1.0,0.9416666666666668,0.19346977943739832,0.3,1.0,1,0.08333333333333333,0.05833333333333333,0.7,0,0.0
24000,T574,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T575,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T576,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T577,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T578,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T579,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T58,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
24000,T580,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T581,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T582,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T583,0.7,0.6916666666666668,0.2660148283252062,0.3,1.0,8,0.6666666666666666,0.20833333333333334,0.39999999999999997,0,0.0
24000,T584,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0
24000,T585,0.0,0.08333333333333333,0.2763853991962833,0.0,1.0,1,0.08333333333333333,0.08333333333333333,1.0,1,0.08333333333333333
24000,T586,1.0,0.9416666666666665,0.09537935951882998,0.7,1.0,4,0.3333333333333333,0.05833333333333333,0.30000000000000004,0,0.0
